sourceTransportPort,destinationTransportPort,flowStartSeconds,flowEndSecond,DNSQueryName,label,Total count of characters in FQDN,subdomain_len,upper_count,number_count,begin_with_num,entropy,label_count,max_label_length,avg_label_length
51160,53,1507709444.0,1507709444.0,v11-tt.ixigua.com.v4.tcdnvod.com,0,,,,,,,,,
8649,53,1507518734.0,1507518734.0,img-llnw-195.xvideos-cdn.com,0,,,,,,,,,
4333,53,1507889561.0,1507889569.0,198.sp.spcdntip.com,0,,,,,,,,,
25197,53,1507255438.0,1507255445.0,ns2.dns02.gosuncdn.com,0,,,,,,,,,
34291,53,1507546716.0,1507546723.0,ctslb-bgp-jq-cnc.ctripgslb.com,0,,,,,,,,,
56842,53,1502870218.0,1502870219.0,530629.p29.tcdnvod.com,0,,,,,,,,,
4952,53,1507287208.0,1507287214.0,img60.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
44604,53,1507185867.0,1507185868.0,img-llnw-223.xvideos-cdn.com,0,,,,,,,,,
53178,53,1502529248.0,1502529249.0,684397.p29.tcdnvod.com,0,,,,,,,,,
60757,53,1507167209.0,1507167215.0,mobubt-oysyn.ctrip.com.cnc.jq.ctripgslb.com,0,,,,,,,,,
45778,53,1507878799.0,1507878799.0,img35.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
44403,53,1508114745.0,1508114746.0,123p0.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
10816,53,1507824695.0,1507824701.0,kuaishou.p29.tcdnvod.com,0,,,,,,,,,
56188,53,1502698268.0,1502698268.0,356176.sp.spcdntip.com,0,,,,,,,,,
43935,53,1505708229.0,1505708230.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
60854,53,1507699945.0,1507699950.0,v11-tt.ixigua.com.v4.tcdnvod.com,0,,,,,,,,,
54159,53,1502699707.0,1502699713.0,864.sp.spcdntip.com,0,,,,,,,,,
21646,53,1507546889.0,1507546895.0,103.sp.spcdntip.com,0,,,,,,,,,
37279,53,1507134229.0,1507134235.0,tx.acgvideo.com.v3.tcdnvod.com,0,,,,,,,,,
24216,53,1507825254.0,1507825255.0,m-120ask-com.mipcdn.com,0,,,,,,,,,
49706,53,1507817155.0,1507817155.0,ctslb-jq-bgp-cnc.ctripgslb.com,0,,,,,,,,,
41738,53,1507706832.0,1507706838.0,cdn22526805.ahacdn.me,0,,,,,,,,,
48394,53,1507719793.0,1507719799.0,cdn2-image-keezmovies.spankcdn.net,0,,,,,,,,,
36534,53,1507873956.0,1507873962.0,a.vimage1.com.mccdnglb.com,0,,,,,,,,,
4371,53,1507759258.0,1507759264.0,ptw.youyuan.com.mccdnglb.com,0,,,,,,,,,
26392,53,1507504849.0,1507504856.0,mg.bc.gsvc.dns02.gosuncdn.com,0,,,,,,,,,
38151,53,1507160592.0,1507160593.0,693060.stage.tcdnvod.com,0,,,,,,,,,
3779,53,1507188780.0,1507188786.0,im.ctrip.com.jq.cnc.ctripgslb.com,0,,,,,,,,,
18165,53,1506230593.0,1506230594.0,ns1.dns02.gosuncdn.com,0,,,,,,,,,
31919,53,1508167722.0,1508167730.0,ns2.dns02.gosuncdn.com,0,,,,,,,,,
43940,53,1507820739.0,1507820745.0,a.vimage1.com.mccdnglb.com,0,,,,,,,,,
57783,53,1507778778.0,1507778784.0,ctslb-oy-bgp-tel.ctripgslb.com,0,,,,,,,,,
35213,53,1507138485.0,1507138491.0,img3m5.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
43699,53,1508159357.0,1508159366.0,ns1.dns02.gosuncdn.com,0,,,,,,,,,
17572,53,1502777237.0,1502777238.0,467.sp.spcdntip.com,0,,,,,,,,,
56157,53,1508091328.0,1508091334.0,ns1.dns02.gosuncdn.com,0,,,,,,,,,
29459,53,1507302315.0,1507302321.0,390133.sp.spcdntip.com,0,,,,,,,,,
6047,53,1507705182.0,1507705188.0,img-llnw-215.xvideos-cdn.com,0,,,,,,,,,
15437,53,1507530032.0,1507530032.0,openapi.ctrip.com.ctripgslb.com,0,,,,,,,,,
40495,53,1507838759.0,1507838765.0,a.vimage1.com.mccdnglb.com,0,,,,,,,,,
45262,53,1507713788.0,1507713789.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
56446,53,1508130171.0,1508130177.0,dlweb.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
5415,53,1507689228.0,1507689234.0,img.nngft.com.ruisucdn.com,0,,,,,,,,,
37818,53,1506263795.0,1506263796.0,ns1.dns02.gosuncdn.com,0,,,,,,,,,
39360,53,1507783744.0,1507783750.0,img4.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
9579,53,1508092643.0,1508092644.0,ns2.dns02.gosuncdn.com,0,,,,,,,,,
62492,53,1502687971.0,1502687972.0,530629.p29.tcdnvod.com,0,,,,,,,,,
57007,53,1506409062.0,1506409063.0,ml.woniu.com.gosuncdn.com,0,,,,,,,,,
6095,53,1507255391.0,1507255398.0,ns1.dns02.gosuncdn.com,0,,,,,,,,,
65024,53,1507540852.0,1507540852.0,ctslb-oy-bgp-cnc.ctripgslb.com,0,,,,,,,,,
55438,53,1508145449.0,1508145449.0,apd-1uc3pgn.v.smtcdns.com,0,,,,,,,,,
9021,53,1507796469.0,1507796475.0,ns1.stripcdn.com,0,,,,,,,,,
42035,53,1505732171.0,1505732178.0,342548.stage.tcdnvod.com,0,,,,,,,,,
34462,53,1502444291.0,1502444297.0,530629.p29.tcdnvod.com,0,,,,,,,,,
41453,53,1507255401.0,1507255407.0,img3m1.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
38371,53,1502755220.0,1502755226.0,578.sp.spcdntip.com,0,,,,,,,,,
51975,53,1507652680.0,1507652680.0,img3x1.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
18743,53,1507810806.0,1507810807.0,836.sp.spcdntip.com,0,,,,,,,,,
36425,53,1501652957.0,1501652958.0,342553.stage.tcdnvod.com,0,,,,,,,,,
33382,53,1508117856.0,1508117862.0,tx.acgvideo.com.v3.tcdnvod.com,0,,,,,,,,,
62368,53,1507821788.0,1507821789.0,451.sp.spcdntip.com,0,,,,,,,,,
29345,53,1507478962.0,1507478969.0,tx.acgvideo.com.v3.tcdnvod.com,0,,,,,,,,,
1245,53,1507805573.0,1507805579.0,vodv2.cdn.myqcloud.com.stage.tcdnvod.com,0,,,,,,,,,
38330,53,1507480562.0,1507480568.0,v11-hs.ixigua.com.v4.tcdnvod.com,0,,,,,,,,,
51887,53,1502441434.0,1502441434.0,277.sp.spcdntip.com,0,,,,,,,,,
9650,53,1507780255.0,1507780256.0,mobubt-oysyn.ctrip.com.cnc.oy.ctripgslb.com,0,,,,,,,,,
63982,53,1507140844.0,1507140851.0,ns2.dns02.gosuncdn.com,0,,,,,,,,,
58630,53,1507794242.0,1507794248.0,342548.stage.tcdnvod.com,0,,,,,,,,,
38756,53,1508131996.0,1508131997.0,ns2.dns02.gosuncdn.com,0,,,,,,,,,
63490,53,1501729971.0,1501729978.0,tencent.myaora.net.stage.tcdnvod.com,0,,,,,,,,,
16173,53,1507738085.0,1507738086.0,cdn.sp.spcdntip.com,0,,,,,,,,,
34153,53,1507815124.0,1507815125.0,ns1.dns02.gosuncdn.com,0,,,,,,,,,
29845,53,1507506431.0,1507506432.0,ptd.youyuan.com.mccdnglb.com,0,,,,,,,,,
49429,53,1502679073.0,1502679079.0,kuaishou.p29.tcdnvod.com,0,,,,,,,,,
52051,53,1507521607.0,1507521613.0,tx.acgvideo.com.v3.tcdnvod.com,0,,,,,,,,,
10658,53,1508084764.0,1508084770.0,v11-hs.ixigua.com.v4.tcdnvod.com,0,,,,,,,,,
49107,53,1507740173.0,1507740174.0,553475.stage.tcdnvod.com,0,,,,,,,,,
18926,53,1507826695.0,1507826695.0,v11-xg.ixigua.com.v4.tcdnvod.com,0,,,,,,,,,
45058,53,1507509899.0,1507509900.0,www-360doc-cn.mipcdn.com,0,,,,,,,,,
54682,53,1507285443.0,1507285449.0,img3.ctfhoko.com.mccdnglb.com,0,,,,,,,,,
50985,53,1508118495.0,1508118496.0,342552.stage.tcdnvod.com,0,,,,,,,,,
22560,53,1507798960.0,1507798960.0,mip-cndzys-com.mipcdn.com,0,,,,,,,,,
57359,53,1501675717.0,1501675718.0,198.sp.spcdntip.com,0,,,,,,,,,
46538,53,1507820160.0,1507820161.0,a.vimage1.com.mccdnglb.com,0,,,,,,,,,
38244,53,1507904425.0,1507904431.0,ns1.dns02.gosuncdn.com,0,,,,,,,,,
5181,53,1505713341.0,1505713348.0,img02.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
24082,53,1507761365.0,1507761371.0,381.sp.spcdntip.com,0,,,,,,,,,
36678,53,1507763321.0,1507763327.0,a.vimage1.com.mccdnglb.com,0,,,,,,,,,
5085,53,1508122292.0,1508122292.0,m-meishij-net.mipcdn.com,0,,,,,,,,,
29513,53,1507654319.0,1507654325.0,192.sp.spcdntip.com,0,,,,,,,,,
63492,53,1507807962.0,1507807968.0,gcip.cn.nuskin.com.mccdnglb.com,0,,,,,,,,,
49028,53,1507893810.0,1507893816.0,ns2.dns02.gosuncdn.com,0,,,,,,,,,
10027,53,1507778157.0,1507778163.0,ns2.dns02.gosuncdn.com,0,,,,,,,,,
46341,53,1502561122.0,1502561122.0,698.sp.spcdntip.com,0,,,,,,,,,
35787,53,1507712089.0,1507712090.0,684397.p29.tcdnvod.com,0,,,,,,,,,
63586,53,1508161990.0,1508161990.0,342549.stage.tcdnvod.com,0,,,,,,,,,
32774,53,1502520810.0,1502520811.0,img01.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
52683,53,1507532515.0,1507532521.0,img3m2.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
17564,53,1507794543.0,1507794549.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
34275,53,1507797462.0,1507797468.0,apd-1uc3p4j.v.smtcdns.com,0,,,,,,,,,
53313,53,1508168243.0,1508168249.0,a.vimage1.com.mccdnglb.com,0,,,,,,,,,
23736,53,1508134054.0,1508134060.0,azure-vod.bestvcdn.com.cn.mccdnglb.com,0,,,,,,,,,
41894,53,1507891767.0,1507891773.0,lc.gsvc.dns02.gosuncdn.com,0,,,,,,,,,
17441,53,1507499292.0,1507499299.0,342549.stage.tcdnvod.com,0,,,,,,,,,
38674,53,1507540225.0,1507540225.0,ctslb-bgp-jq-cnc.ctripgslb.com,0,,,,,,,,,
7763,53,1507807928.0,1507807934.0,img3m1.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
12899,53,1507737853.0,1507737859.0,553475.stage.tcdnvod.com,0,,,,,,,,,
53140,53,1507525508.0,1507525509.0,ns2.dns02.gosuncdn.com,0,,,,,,,,,
35615,53,1507824969.0,1507824969.0,ns2.dns02.gosuncdn.com,0,,,,,,,,,
8929,53,1507862682.0,1507862682.0,684397.p29.tcdnvod.com,0,,,,,,,,,
40545,53,1506350096.0,1506350103.0,apd-1uc3pkl.v.smtcdns.com,0,,,,,,,,,
1226,53,1507186263.0,1507186263.0,www.systemsensor.com.cn.mccdnglb.com,0,,,,,,,,,
14428,53,1507522123.0,1507522129.0,tx.acgvideo.com.v3.tcdnvod.com,0,,,,,,,,,
40482,53,1507507423.0,1507507424.0,ns1.dns02.gosuncdn.com,0,,,,,,,,,
56085,53,1507893481.0,1507893482.0,539537.stage.tcdnvod.com,0,,,,,,,,,
28060,53,1502697529.0,1502697535.0,864.sp.spcdntip.com,0,,,,,,,,,
5636,53,1507257780.0,1507257780.0,azure-vod.bestvcdn.com.cn.mccdnglb.com,0,,,,,,,,,
63639,53,1507520460.0,1507520466.0,tx.acgvideo.com.v3.tcdnvod.com,0,,,,,,,,,
13903,53,1507724941.0,1507724942.0,mg.bc.gsvc.dns02.gosuncdn.com,0,,,,,,,,,
49427,53,1507706853.0,1507706853.0,v11-hs.ixigua.com.v4.tcdnvod.com,0,,,,,,,,,
5037,53,1502636249.0,1502636255.0,galaxy.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
19477,53,1507819423.0,1507819429.0,470.sp.spcdntip.com,0,,,,,,,,,
7930,53,1507826751.0,1507826757.0,684397.p29.tcdnvod.com,0,,,,,,,,,
5591,53,1507145234.0,1507145240.0,vodv2.cdn.myqcloud.com.stage.tcdnvod.com,0,,,,,,,,,
62009,53,1507229623.0,1507229623.0,kuaishou.p29.tcdnvod.com,0,,,,,,,,,
53161,53,1508155474.0,1508155475.0,baidu.lc.gsvc.dns02.gosuncdn.com,0,,,,,,,,,
38038,53,1507817806.0,1507817812.0,a.vimage1.com.mccdnglb.com,0,,,,,,,,,
56835,53,1507564335.0,1507564335.0,mobubt-oysyn.ctrip.com.tel.jq.ctripgslb.com,0,,,,,,,,,
10053,53,1505715130.0,1505715136.0,img03.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
40140,53,1507170475.0,1507170481.0,595.sp.spcdntip.com,0,,,,,,,,,
26819,53,1508168695.0,1508168696.0,530629.p29.tcdnvod.com,0,,,,,,,,,
19451,53,1502786752.0,1502786758.0,849.sp.spcdntip.com,0,,,,,,,,,
12655,53,1502784643.0,1502784643.0,834.sp.spcdntip.com,0,,,,,,,,,
49572,53,1507802123.0,1507802129.0,mobubt-oysyn.ctrip.com.dr.ctripgslb.com,0,,,,,,,,,
35955,53,1507714070.0,1507714070.0,307.sp.spcdntip.com,0,,,,,,,,,
29007,53,1508168656.0,1508168656.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
64975,53,1502894433.0,1502894439.0,501.sp.spcdntip.com,0,,,,,,,,,
1437,53,1507780278.0,1507780279.0,462821.stage.tcdnvod.com,0,,,,,,,,,
38937,53,1507555201.0,1507555201.0,www-360doc-cn.mipcdn.com,0,,,,,,,,,
22639,53,1507521657.0,1507521663.0,622375.stage.tcdnvod.com,0,,,,,,,,,
40523,53,1501636355.0,1501636356.0,img03.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
48259,53,1502853640.0,1502853646.0,img.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
27371,53,1501668482.0,1501668488.0,dlweb.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
59657,53,1501699557.0,1501699563.0,204.sp.spcdntip.com,0,,,,,,,,,
43958,53,1507768545.0,1507768546.0,img37.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
8376,53,1507672605.0,1507672606.0,a.vimage1.com.mccdnglb.com,0,,,,,,,,,
34237,53,1507539078.0,1507539084.0,a.vimage1.com.mccdnglb.com,0,,,,,,,,,
55810,53,1507523004.0,1507523005.0,622375.stage.tcdnvod.com,0,,,,,,,,,
22578,53,1507683424.0,1507683425.0,img1.qcdqcdn.com,0,,,,,,,,,
58248,53,1508163553.0,1508163559.0,mobubt-oysyn.ctrip.com.dr.ctripgslb.com,0,,,,,,,,,
63123,53,1502760097.0,1502760103.0,342555.stage.tcdnvod.com,0,,,,,,,,,
3160,53,1507230639.0,1507230640.0,ns2.dns02.gosuncdn.com,0,,,,,,,,,
32401,53,1507165631.0,1507165637.0,img30.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
9444,53,1507890252.0,1507890252.0,img3x2.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
41535,53,1507825579.0,1507825585.0,553475.stage.tcdnvod.com,0,,,,,,,,,
12011,53,1508135376.0,1508135382.0,img50.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
57794,53,1507146250.0,1507146251.0,ns2.dns02.gosuncdn.com,0,,,,,,,,,
53671,53,1507484095.0,1507484102.0,img-llnw-081.xvideos-cdn.com,0,,,,,,,,,
56672,53,1502778785.0,1502778791.0,722.sp.spcdntip.com,0,,,,,,,,,
41649,53,1507704698.0,1507704699.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
22170,53,1508136516.0,1508136522.0,ctslb-oy-bgp-cnc.ctripgslb.com,0,,,,,,,,,
38898,53,1502443389.0,1502443389.0,103.sp.spcdntip.com,0,,,,,,,,,
45939,53,1505699943.0,1505699943.0,196.sp.spcdntip.com,0,,,,,,,,,
50195,53,1502891696.0,1502891702.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
60538,53,1508159970.0,1508159971.0,accounts.ctrip.com.ctripgslb.com,0,,,,,,,,,
47368,53,1507792938.0,1507792944.0,865.sp.spcdntip.com,0,,,,,,,,,
33664,53,1508132151.0,1508132157.0,553475.stage.tcdnvod.com,0,,,,,,,,,
53705,53,1507276408.0,1507276409.0,apd-3doeech.v.smtcdns.com,0,,,,,,,,,
55925,53,1507719087.0,1507719088.0,apd-1u5jh8s.v.smtcdns.com,0,,,,,,,,,
5951,53,1507897215.0,1507897215.0,img-llnw-723.xvideos-cdn.com,0,,,,,,,,,
58724,53,1502673555.0,1502673561.0,230.sp.spcdntip.com,0,,,,,,,,,
37790,53,1507792112.0,1507792112.0,img3x1.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
60860,53,1507801839.0,1507801845.0,a.vimage1.com.mccdnglb.com,0,,,,,,,,,
47344,53,1501688414.0,1501688415.0,img01.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
59397,53,1507887956.0,1507887957.0,poem.weinidushi.com.cn.gosuncdn.com,0,,,,,,,,,
35104,53,1508145607.0,1508145608.0,a.vimage1.com.mccdnglb.com,0,,,,,,,,,
7508,53,1508085664.0,1508085670.0,vod2.china.qiniu.stage.tcdnvod.com,0,,,,,,,,,
9133,53,1507521292.0,1507521293.0,553475.stage.tcdnvod.com,0,,,,,,,,,
56746,53,1507232544.0,1507232551.0,cdn.cp43.ott.cibntv.net.mccdnglb.com,0,,,,,,,,,
34682,53,1507502822.0,1507502822.0,p29.cache.qcloudcdn.com.p29.tcdnvod.com,0,,,,,,,,,
54737,53,1507238784.0,1507238785.0,54.sp.spcdntip.com,0,,,,,,,,,
50992,53,1507888508.0,1507888508.0,dlweb.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
54765,53,1507301613.0,1507301614.0,img7x1.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
28913,53,1501685466.0,1501685472.0,k7.3.591mogu.com.sp.spcdntip.com,0,,,,,,,,,
38357,53,1508150778.0,1508150778.0,m-gz-bendibao-com.mipcdn.com,0,,,,,,,,,
28593,53,1507834176.0,1507834182.0,img-llnw-921.xvideos-cdn.com,0,,,,,,,,,
63245,53,1507514075.0,1507514081.0,ctslb-bgp-oy-cnc.ctripgslb.com,0,,,,,,,,,
46611,53,1507901462.0,1507901462.0,apd-uctgoj.v.smtcdns.com,0,,,,,,,,,
29162,53,1507795894.0,1507795895.0,jinhua-19lou-com.mipcdn.com,0,,,,,,,,,
24346,53,1507901628.0,1507901634.0,ptw.youyuan.com.mccdnglb.com,0,,,,,,,,,
62552,53,1508118808.0,1508118814.0,img13.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
48302,53,1508085908.0,1508085914.0,tx.acgvideo.com.v3.tcdnvod.com,0,,,,,,,,,
53674,53,1508143211.0,1508143211.0,342548.stage.tcdnvod.com,0,,,,,,,,,
6753,53,1502644261.0,1502644261.0,720.sp.spcdntip.com,0,,,,,,,,,
6646,53,1502843581.0,1502843581.0,wvideo.spriteapp.cn.cdn.stage.tcdnvod.com,0,,,,,,,,,
38130,53,1507711978.0,1507711978.0,flights.ctrip.com.ctripgslb.com,0,,,,,,,,,
52339,53,1507653347.0,1507653347.0,gimg1.qcdqcdn.com,0,,,,,,,,,
63665,53,1507865186.0,1507865192.0,img3m2.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
15053,53,1502617756.0,1502617767.0,230.sp.spcdntip.com,0,,,,,,,,,
62716,53,1507538051.0,1507538058.0,ctslb-bgp-oy-cnc.ctripgslb.com,0,,,,,,,,,
57528,53,1507161602.0,1507161608.0,803.sp.spcdntip.com,0,,,,,,,,,
21483,53,1508120860.0,1508120860.0,img7x8.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
63276,53,1507742623.0,1507742623.0,apd-uctgog.v.smtcdns.com,0,,,,,,,,,
36043,53,1508121178.0,1508121184.0,ns2.dns02.gosuncdn.com,0,,,,,,,,,
24629,53,1502861990.0,1502861991.0,342553.stage.tcdnvod.com,0,,,,,,,,,
62862,53,1502602325.0,1502602331.0,qcloud.rrmj.tv.stage.tcdnvod.com,0,,,,,,,,,
48438,53,1507825595.0,1507825601.0,tx.acgvideo.com.v3.tcdnvod.com,0,,,,,,,,,
49309,53,1507886720.0,1507886720.0,ctslb-oy-bgp-tel.ctripgslb.com,0,,,,,,,,,
27108,53,1508122137.0,1508122143.0,img58.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
52808,53,1507813175.0,1507813176.0,cdn54064933.ahacdn.me,0,,,,,,,,,
40710,53,1507865565.0,1507865565.0,file.sp.spcdntip.com,0,,,,,,,,,
10353,53,1502869079.0,1502869080.0,dlweb.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
18567,53,1508085020.0,1508085026.0,vod2.china.qiniu.stage.tcdnvod.com,0,,,,,,,,,
48678,53,1507220268.0,1507220269.0,www-360doc-cn.mipcdn.com,0,,,,,,,,,
29729,53,1502890206.0,1502890212.0,v4.cache.qcloudcdn.com.v4.tcdnvod.com,0,,,,,,,,,
46946,53,1507148438.0,1507148438.0,a.vimage1.com.mccdnglb.com,0,,,,,,,,,
33217,53,1508095604.0,1508095605.0,img4.peiyinxiu.com.gosuncdn.com,0,,,,,,,,,
18601,53,1502503724.0,1502503730.0,img04.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
52331,53,1508163914.0,1508163920.0,img3m0.ddimg.cn.xdy-cdn.cn,0,,,,,,,,,
18506,53,1507901234.0,1507901234.0,530629.p29.tcdnvod.com,0,,,,,,,,,
2584,53,1502511581.0,1502511587.0,462821.stage.tcdnvod.com,0,,,,,,,,,
24639,53,1507728104.0,1507728105.0,ns1.dns02.gosuncdn.com,0,,,,,,,,,
30478,53,1507763055.0,1507763056.0,ctslb-bgp-jq-cnc.ctripgslb.com,0,,,,,,,,,
44550,53,1507747571.0,1507747572.0,467.sp.spcdntip.com,0,,,,,,,,,
47807,53,1507872995.0,1507872995.0,mobubt-oysyn.ctrip.com.cnc.oy.ctripgslb.com,0,,,,,,,,,
55985,53,1502531388.0,1502531389.0,553475.stage.tcdnvod.com,0,,,,,,,,,
31113,53,1507520176.0,1507520177.0,v11-hs.ixigua.com.v4.tcdnvod.com,0,,,,,,,,,
50564,53,1501732045.0,1501732051.0,guahao-tx.stage.tcdnvod.com,0,,,,,,,,,
62134,53,1507880745.0,1507880745.0,cdn.sp.spcdntip.com,0,,,,,,,,,
4864,53,1508115010.0,1508115010.0,536870.stage.tcdnvod.com,0,,,,,,,,,
27967,53,1507802435.0,1507802441.0,www.raesystems.com.cn.mccdnglb.com,0,,,,,,,,,
42893,53,1507838292.0,1507868623.0,apd-2rjh58j.v.smtcdns.com,0,,,,,,,,,
15081,53,1507133255.0,1507133261.0,sec-m.ctrip.com.ctripgslb.com,0,,,,,,,,,
35870,53,1507652698.0,1507652699.0,shuiyou.bc.gsvc.gosuncdn.com,0,,,,,,,,,
38355,53,1507524261.0,1507524269.0,ctslb-oy-bgp-cnc.ctripgslb.com,0,,,,,,,,,
63162,53,1507783903.0,1507783909.0,img04.sogoucdn.com.toversea.sched.ovscdns.com,0,,,,,,,,,
2342,53,1507728141.0,1507728142.0,vid2-l3.xvideos-cdn.com,0,,,,,,,,,
18443,53,1507895223.0,1507895223.0,ctslb-jq-bgp-cnc.ctripgslb.com,0,,,,,,,,,
13912,53,1505749683.0,1505749684.0,354099.stage.tcdnvod.com,0,,,,,,,,,
37364,53,1507692331.0,1507692332.0,342548.stage.tcdnvod.com,0,,,,,,,,,
40403,53,1505702603.0,1505702604.0,451.sp.spcdntip.com,0,,,,,,,,,
28825,53,1507181170.0,1507181171.0,684397.p29.tcdnvod.com,0,,,,,,,,,
60632,53,1507490940.0,1507490940.0,apd-2rjpasi.v.smtcdns.com,0,,,,,,,,,
60025,53,1507518647.0,1507518647.0,ctslb-oy-bgp-cnc.ctripgslb.com,0,,,,,,,,,
39286,53,1507774131.0,1507774132.0,m.ctrip.com.ctripgslb.com,0,,,,,,,,,
57750,53,1507857744.0,1507857750.0,img-llnw-031.xvideos-cdn.com,0,,,,,,,,,
2697,53,1507773344.0,1507773350.0,m-iask-sina-com-cn.mipcdn.com,0,,,,,,,,,
59263,53,1502711587.0,1502711593.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
54843,53,1507722382.0,1507722383.0,m-fh21-com-cn.mipcdn.com,0,,,,,,,,,
44965,53,1507521651.0,1507521658.0,553475.stage.tcdnvod.com,0,,,,,,,,,
54358,53,1508165761.0,1508165767.0,mobubt-oysyn.ctrip.com.dr.ctripgslb.com,0,,,,,,,,,
63419,53,1507901544.0,1507901550.0,cdn.sp.spcdntip.com,0,,,,,,,,,
9485,53,1508085729.0,1508085735.0,tx.acgvideo.com.v3.tcdnvod.com,0,,,,,,,,,
38642,53,1507167608.0,1507167609.0,wpg.ctrip.com.cnc.oy.ctripgslb.com,0,,,,,,,,,
7448,53,1506307335.0,1506307335.0,apd-1uc3pkj.v.smtcdns.com,0,,,,,,,,,
12720,53,1507729909.0,1507729915.0,www.raesystems.com.cn.mccdnglb.com,0,,,,,,,,,
39737,53,1507231503.0,1507231510.0,a.vimage1.com.mccdnglb.com,0,,,,,,,,,
33164,53,1507857340.0,1507857346.0,img-llnw-123.xvideos-cdn.com,0,,,,,,,,,
39689,53,1507171478.0,1507171479.0,ns2.dns02.gosuncdn.com,0,,,,,,,,,
40298,53,1507773710.0,1507773716.0,baidu.lc.gsvc.dns02.gosuncdn.com,0,,,,,,,,,
10291,53,1507818494.0,1507818500.0,kuaishou.p29.tcdnvod.com,0,,,,,,,,,
45389,53,1507541791.0,1507541797.0,585.sp.spcdntip.com,0,,,,,,,,,
49414,53,1505744154.0,1505744155.0,553475.stage.tcdnvod.com,0,,,,,,,,,
42005,53,1502681208.0,1502681214.0,img02.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
7261,53,1507903096.0,1507903097.0,apd-1uc3p4q.v.smtcdns.com,0,,,,,,,,,
20385,53,1507810800.0,1507810801.0,ns1.dns02.gosuncdn.com,0,,,,,,,,,
46818,53,1507779240.0,1507779246.0,342549.stage.tcdnvod.com,0,,,,,,,,,
41749,53,1507798863.0,1507798863.0,p2paudio.ctrip.com.oy.cnc.ctripgslb.com,0,,,,,,,,,
31847,53,1502686001.0,1502686007.0,img.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
24985,53,1502588523.0,1502588524.0,file.sp.spcdntip.com,0,,,,,,,,,
17484,53,1507906832.0,1507906838.0,103.sp.spcdntip.com,0,,,,,,,,,
60844,53,1507133058.0,1507133065.0,v11-xg.ixigua.com.v4.tcdnvod.com,0,,,,,,,,,
12087,53,1507781927.0,1507781928.0,m.ctrip.com.ctripgslb.com,0,,,,,,,,,
33601,53,1507703884.0,1507703885.0,v.mifile.cn.mmycdn.com,0,,,,,,,,,
27346,53,1507519629.0,1507519635.0,868.sp.spcdntip.com,0,,,,,,,,,
41192,53,1502581610.0,1502581611.0,5.sp.spcdntip.com,0,,,,,,,,,
46227,53,1507817946.0,1507817952.0,img-llnw-391.xvideos-cdn.com,0,,,,,,,,,
40780,53,1507301244.0,1507301250.0,cdn59582543.ahacdn.me,0,,,,,,,,,
65361,53,1502626894.0,1502626895.0,img02.sogoucdn.com.stage.tcdnvod.com,0,,,,,,,,,
13695,53,1507739023.0,1507739024.0,684397.p29.tcdnvod.com,0,,,,,,,,,
